well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,source,county
CAMP-TV-12,0.002,Benzene,9/15/2010,MG/L,<,0.002,40.07894444,-121.5605556,MUNICIPAL,USGS, Shasta County
CAMP-TV-13,0.002,Barium,9/16/2010,MG/L,<,0.002,40.09422222,-121.5523889,MUNICIPAL,USGS, Butte County
CAMP-TV-14,2,Barium,9/21/2010,UG/L,<,0.002,40.86280556,-121.8965278,MUNICIPAL,USGS, Butte County
CAMP-TV-15,8,Barium,10/13/2010,UG/L,,0.001,41.91855556,-122.4573889,MUNICIPAL,USGS, Shasta County
CD-01,2,Atrazine,12/15/2008,UG/L,<,0.002,34.27861374,-116.4094598,MUNICIPAL,USGS, Siskiyou County
CD-02,0.005,Chlorobenzene,12/15/2008,UG/L,<,0.005,34.22786111,-116.4446389,MUNICIPAL,USGS, San Bernardino County
CD-03,0.002,Trichloroethene,12/16/2008,MG/L,<,0.002,34.16269444,-116.4981944,MUNICIPAL,USGS, San Bernardino County
CD-04,0.002,Azinphos methyl,12/17/2008,UG/L,<,0.002,34.13444821,-116.1425054,MUNICIPAL,USGS, San Bernardino County
CD-05,0.005,CLToluene2,12/17/2008,UG/L,<,0.005,34.12833657,-116.0930592,MUNICIPAL,USGS, San Bernardino County
CD-06,0.005,Tetrachloroethene,12/18/2008,UG/L,<,0.005,34.09419444,-116.5218333,MUNICIPAL,USGS, San Bernardino County
CD-07,0.002,Manganese,10/5/2009,MG/L,<,0.002,34.14066667,-116.2905,MUNICIPAL,USGS, San Bernardino County
CD-08,0.0044,"Nitrogen, Nitrate (as N)",10/5/2009,UG/L,<,0.0044,34.20566667,-116.2450278,MUNICIPAL,USGS, San Bernardino County
CD-09,0.002,Dibromochloromethane,10/6/2009,UG/L,<,0.002,34.12738889,-116.4130556,MUNICIPAL,USGS, San Bernardino County
CD-10,0.016,Hexazinone,10/6/2009,UG/L,<,0.016,34.24577778,-116.4061944,MUNICIPAL,USGS, San Bernardino County
CD-11,0.002,Zinc,10/7/2009,UG/L,<,0.002,34.07675,-116.5523611,MUNICIPAL,USGS, San Bernardino County
CD-12,0.002,Bromide,10/7/2009,UG/L,<,0.002,34.12725,-116.2968889,MUNICIPAL,USGS, San Bernardino County
CD-13,15,Alkalinity,11/16/2009,UG/L,,0.002,34.12166902,-116.0183343,MUNICIPAL,USGS, San Bernardino County
CD-14,0.001,CadmiumS,11/17/2009,MG/L,=,0.002,34.31011111,-116.2523611,MUNICIPAL,USGS, San Bernardino County
CD-15,0.0044,"1,2-Dichloroethane	",11/17/2009,UG/L,<,0.0044,34.31669444,-116.2783611,MUNICIPAL,USGS,San Bernardino County
CE-QPC-01,2,"1,1,1-Trichloroethane",3/20/2006,UG/L,<,0.002,37.75711111,-120.7992778,MUNICIPAL,USGS,San Bernardino County
CE-QPC-02,0.003,"1,1,1-Trichloroethane",3/22/2006,UG/L,<,0.003,37.64116667,-120.7455,MUNICIPAL,USGS, Stanislaus County
CE-QPC-03,0.003,"1,1,1-Trichloroethane",3/28/2006,UG/L,<,0.003,37.66297222,-120.6784722,MUNICIPAL,USGS, Stanislaus County
CE-QPC-04,0.003,"1,1,1-Trichloroethane",4/6/2006,UG/L,<,0.003,37.517,-120.5882778,MUNICIPAL,USGS, Stanislaus County
CE-QPC-05,0.003,"1,1,1-Trichloroethane",4/19/2006,UG/L,<,0.003,37.63937681,-120.5829772,MUNICIPAL,USGS, Merced County
CE-QPC-06,0.003,"1,1,1-Trichloroethane",4/19/2006,UG/L,<,0.003,37.38205556,-120.4502778,MUNICIPAL,USGS, Stanislaus County
CE-QPC-07,2,"1,1,1-Trichloroethane",4/20/2006,UG/L,=,0.002,37.53766667,-120.4539167,MUNICIPAL,USGS, Merced County
CE-QPC-08,0.003,"1,1,1-Trichloroethane",5/2/2006,UG/L,<,0.003,37.35771762,-120.451301,MUNICIPAL,USGS, Merced County
CE-QPC-09,2,"1,1,1-Trichloroethane",5/3/2006,UG/L,=,0.002,37.80020592,-120.6454815,MUNICIPAL,USGS,Merced County
CE-QPC-FP01,0.003,"1,1,1-Trichloroethane",5/3/2006,UG/L,<,0.003,37.74591667,-120.8018611,MUNICIPAL,USGS, Stanislaus County
CGOLD-01,29,"1,1,1-Trichloroethane",5/8/2006,UG/L,,0.002,37.15961111,-119.8469167,MUNICIPAL,USGS, Stanislaus County
CGOLD-02,13,"1,1,1-Trichloroethane",5/9/2006,UG/L,,0.002,37.21344444,-119.6816389,MUNICIPAL,USGS, Madera County
CGOLD-03,8,"1,1,1-Trichloroethane",5/9/2006,UG/L,,0.002,37.22630556,-119.7205556,MUNICIPAL,USGS, Madera County
CGOLD-04,2,"1,1,1-Trichloroethane",5/10/2006,UG/L,<,0.002,37.35416667,-119.6879167,MUNICIPAL,USGS, Madera County
CGOLD-05,74,"1,1,1-Trichloroethane",5/12/2006,UG/L,,0.002,37.35763889,-119.7213611,MUNICIPAL,USGS, Madera County
CGOLD-06,3,"1,1,1-Trichloroethane",5/15/2006,UG/L,,0.002,37.41444444,-119.7305556,MUNICIPAL,USGS, Madera County
CGOLD-07,40,"1,1,1-Trichloroethane",5/16/2006,UG/L,,0.002,37.45136111,-119.6380556,MUNICIPAL,USGS, Madera County
CGOLD-08,3,"1,1,1-Trichloroethane",5/16/2006,UG/L,,0.002,37.32941667,-119.6360556,MUNICIPAL,USGS, Madera County
CGOLD-09,16,"1,1,1-Trichloroethane",5/17/2006,UG/L,,0.002,37.12352778,-119.8738333,MUNICIPAL,USGS, Madera County
CGOLD-10,1,"1,1,1-Trichloroethane",5/18/2006,UG/L,=,0.002,37.27783333,-119.6231667,MUNICIPAL,USGS, Madera County
CGOLD-11,7,"1,1,1-Trichloroethane",5/18/2006,UG/L,,0.002,37.26341667,-119.6961111,MUNICIPAL,USGS, Madera County
CGOLD-12,9,"1,1,1-Trichloroethane",5/23/2006,UG/L,,0.002,37.17022222,-119.7573611,MUNICIPAL,USGS, Madera County
CGOLD-13,86,"1,1,1-Trichloroethane",5/23/2006,UG/L,,0.002,37.20883333,-119.7807222,MUNICIPAL,USGS, Madera County
CGOLD-14,49,"1,1,1-Trichloroethane",5/23/2006,UG/L,,0.002,37.32772222,-119.6485278,MUNICIPAL,USGS, Madera County
CGOLD-15,7,"1,1,1-Trichloroethane",5/23/2006,UG/L,,0.002,37.25627778,-119.7168611,MUNICIPAL,USGS, Madera County
CGOLD-16,0.002,"1,1,1-Trichloroethane",5/24/2006,MG/L,<,0.002,37.41938889,-119.6051944,MUNICIPAL,USGS, Madera County
CGOLD-17,1,"1,1,1-Trichloroethane",5/25/2006,UG/L,=,0.002,37.25186111,-119.7921389,MUNICIPAL,USGS, Madera County
CGOLD-18,0.002,"1,1,1-Trichloroethane",5/31/2006,MG/L,<,0.002,37.38766667,-119.6290833,MUNICIPAL,USGS, Madera County
CGOLDU-01,19,"1,1,1-Trichloroethane",5/24/2006,UG/L,,0.002,37.19875,-119.7726111,MUNICIPAL,USGS, Madera County
CGOLDU-02,2,"1,1,1-Trichloroethane",5/24/2006,UG/L,=,0.002,37.34563889,-119.76325,MUNICIPAL,USGS, Madera County
CLABCB-01,0.003,"1,1,1-Trichloroethane",8/9/2006,UG/L,<,0.003,34.00636111,-118.3349444,MUNICIPAL,USGS, Madera County
CLABCB-02,2,"1,1,1-Trichloroethane",8/15/2006,UG/L,,0.002,33.86911111,-118.1398056,MUNICIPAL,USGS, Los Angeles County
CLABCB-03,12,"1,1,1-Trichloroethane",8/16/2006,UG/L,,0.002,33.97145219,-118.0876012,MUNICIPAL,USGS, Los Angeles County
CLABCB-04,0.002,"1,1,1-Trichloroethane",8/17/2006,MG/L,<,0.002,33.81033333,-118.1033611,MUNICIPAL,USGS, Los Angeles County
CLABCB-05,0.003,"1,1,1-Trichloroethane",8/21/2006,UG/L,<,0.003,33.81027778,-118.1508333,MUNICIPAL,USGS, Los Angeles County
CLABCB-06,0.003,"1,1,1-Trichloroethane",8/21/2006,UG/L,<,0.003,33.82888889,-118.0877778,MUNICIPAL,USGS, Los Angeles County
CLABCB-07,0.003,"1,1,1-Trichloroethane",8/21/2006,UG/L,<,0.003,33.96205556,-118.0650278,MUNICIPAL,USGS, Los Angeles County
CLABCB-08,0.003,"1,1,1-Trichloroethane",8/22/2006,UG/L,<,0.003,33.98281376,-118.3106276,MUNICIPAL,USGS, Los Angeles County
CLABCB-09,0.003,"1,1,1-Trichloroethane",8/22/2006,UG/L,<,0.003,33.94722222,-118.2569444,MUNICIPAL,USGS, Los Angeles County
CLABCB-10,0.003,"1,1,1-Trichloroethane",8/22/2006,UG/L,<,0.003,33.97156444,-118.2022938,MUNICIPAL,USGS, Los Angeles County
CLABCB-11,0.003,"1,1,1-Trichloroethane",8/22/2006,UG/L,<,0.003,33.9618923,-118.1934434,MUNICIPAL,USGS, Los Angeles County
CLABCB-12,0.003,"1,1,1-Trichloroethane",8/29/2006,UG/L,<,0.003,33.99422222,-118.1858611,MUNICIPAL,USGS, Los Angeles County
CLABCB-13,0.003,"1,1,1-Trichloroethane",8/29/2006,UG/L,<,0.003,33.94511111,-118.1843611,MUNICIPAL,USGS, Los Angeles County
CLABCB-14,0.003,"1,1,1-Trichloroethane",8/29/2006,UG/L,<,0.003,33.88165833,-118.2266889,MUNICIPAL,USGS, Los Angeles County
CLABCB-15,0.003,"1,1,1-Trichloroethane",8/30/2006,UG/L,<,0.003,33.90588889,-118.1015556,MUNICIPAL,USGS, Los Angeles County
CLABCB-16,0.003,"1,1,1-Trichloroethane",8/30/2006,UG/L,<,0.003,33.89781111,-118.0776083,MUNICIPAL,USGS, Los Angeles County
CLABCB-17,2,"1,1,1-Trichloroethane",9/14/2006,UG/L,=,0.002,33.95268889,-118.0976917,MUNICIPAL,USGS, Los Angeles County
CLABCB-18,0.003,"1,1,1-Trichloroethane",11/15/2006,UG/L,<,0.003,34.02411111,-118.1788889,MUNICIPAL,USGS, Los Angeles County
CLABCB-19,0.003,"1,1,1-Trichloroethane",11/15/2006,UG/L,<,0.003,34.00652778,-118.2154167,MUNICIPAL,USGS, Los Angeles County
CLABCB-20,0.016,"1,1,1-Trichloroethane",11/15/2006,UG/L,<,0.016,34.02141667,-118.3577778,MUNICIPAL,USGS, Los Angeles County
CLABCB-21,0.003,"1,1,1-Trichloroethane",11/16/2006,UG/L,<,0.003,33.87897222,-118.1732222,MUNICIPAL,USGS, Los Angeles County
CLABDA-01,18,"1,1,1-Trichloroethane",8/7/2006,UG/L,,0.002,34.04352778,-118.46625,MUNICIPAL,USGS, Los Angeles County
CLABDA-02,6,"1,1,1-Trichloroethane",8/8/2006,UG/L,,0.001,34.03127778,-118.4596667,MUNICIPAL,USGS, Los Angeles County
CLABDA-03,0.002,"1,1,1-Trichloroethane",8/9/2006,MG/L,<,0.002,34.07308333,-118.4026944,MUNICIPAL,USGS, Los Angeles County
CLABDA-04,2,"1,1,1-Trichloroethane",8/10/2006,UG/L,,0.002,34.04316667,-118.4996111,MUNICIPAL,USGS, Los Angeles County
CLABDA-05,0.002,"1,1,1-Trichloroethane",11/14/2006,MG/L,<,0.002,34.08147222,-118.3904444,MUNICIPAL,USGS, Los Angeles County
CLABDA-06,0.002,"1,1,1-Trichloroethane",11/15/2006,MG/L,<,0.002,33.99388889,-118.37925,MUNICIPAL,USGS, Los Angeles County
CLABOC-01,0.029,"1,1,1-Trichloroethane",6/5/2006,MG/L,,0.002,33.77531667,-117.8446472,MUNICIPAL,USGS, Los Angeles County
CLABOC-02,0.002,"1,1,1-Trichloroethane",6/7/2006,MG/L,<,0.002,33.82565556,-117.8899694,MUNICIPAL,USGS, Orange County
CLABOC-03,0.003,"1,1,1-Trichloroethane",8/23/2006,UG/L,<,0.003,33.84611111,-117.9311111,MUNICIPAL,USGS, Orange County
CLABOC-04,0.003,"1,1,1-Trichloroethane",8/23/2006,UG/L,<,0.003,33.84,-117.9572222,MUNICIPAL,USGS, Orange County
CLABOC-05,0.003,"1,1,1-Trichloroethane",8/23/2006,UG/L,<,0.003,33.80696944,-117.9585,MUNICIPAL,USGS, Orange County
CLABOC-06,0.003,"1,1,1-Trichloroethane",8/23/2006,UG/L,<,0.003,33.82444444,-118.0016667,MUNICIPAL,USGS, Orange County
CLABOC-07,0.003,"1,1,1-Trichloroethane",8/24/2006,UG/L,<,0.003,33.74336667,-117.9266611,MUNICIPAL,USGS, Orange County
CLABOC-08,0.003,"1,1,1-Trichloroethane",8/24/2006,UG/L,<,0.003,33.76919444,-117.8844722,MUNICIPAL,USGS, Orange County
CLABOC-09,0.003,"1,1,1-Trichloroethane",8/24/2006,UG/L,<,0.003,33.72411111,-117.8542222,MUNICIPAL,USGS, Orange County
CLABOC-10,0.003,"1,1,1-Trichloroethane",8/24/2006,UG/L,<,0.003,33.75099444,-117.8220722,MUNICIPAL,USGS, Orange County
CLABOC-11,0.003,"1,1,1-Trichloroethane",8/28/2006,UG/L,<,0.003,33.69625833,-117.9056278,MUNICIPAL,USGS, Orange County
CLABOC-12,0.003,"1,1,1-Trichloroethane",8/28/2006,UG/L,<,0.003,33.68727778,-117.9135278,MUNICIPAL,USGS, Orange County
CLABOC-13,0.003,"1,1,1-Trichloroethane",8/28/2006,UG/L,<,0.003,33.86238889,-117.8281667,MUNICIPAL,USGS, Orange County
CLABOC-14,0.003,"1,1,1-Trichloroethane",8/31/2006,UG/L,<,0.003,33.76522222,-118.0339444,MUNICIPAL,USGS, Orange County
CLABOC-15,0.003,"1,1,1-Trichloroethane",8/31/2006,UG/L,<,0.003,33.73835039,-117.9600588,MUNICIPAL,USGS, Orange County
CLABOC-16,0.003,"1,1,1-Trichloroethane",8/31/2006,UG/L,<,0.003,33.70862912,-117.9595032,MUNICIPAL,USGS, Orange County
CLABOC-17,0.003,"1,1,1-Trichloroethane",8/31/2006,UG/L,<,0.003,33.86320278,-117.8501694,MUNICIPAL,USGS, Orange County
CLABOC-18,0.003,"1,1,1-Trichloroethane",9/11/2006,UG/L,<,0.003,33.70558333,-118.0060278,MUNICIPAL,USGS, Orange County
CLABOC-19,0.003,"1,1,1-Trichloroethane",9/11/2006,UG/L,<,0.003,33.74380556,-118.0216111,MUNICIPAL,USGS, Orange County
CLABOC-20,0.253,"1,1,1-Trichloroethane",9/13/2006,MG/L,,0.002,33.86947222,-117.7078333,MUNICIPAL,USGS, Orange County
CLABOC-21,0.003,"1,1,1-Trichloroethane",9/14/2006,UG/L,<,0.003,33.72769444,-117.8208889,MUNICIPAL,USGS, Orange County
CLABOC-22,0.003,"1,1,1-Trichloroethane",11/13/2006,UG/L,<,0.003,33.80652778,-118.04625,MUNICIPAL,USGS, Orange County
CLABOC-23,0.003,"1,1,1-Trichloroethane",11/13/2006,UG/L,<,0.003,33.92386111,-117.9588889,MUNICIPAL,USGS, Orange County
CLABOC-24,0.003,"1,1,1-Trichloroethane",11/16/2006,UG/L,<,0.003,33.80927778,-117.8175833,MUNICIPAL,USGS, Orange County
CLABU-01,0.002,"1,1,1-Trichloroethane",6/6/2006,MG/L,<,0.002,33.73062222,-117.9255972,MUNICIPAL,USGS, Orange County
CLABU-02,9,"1,1,1-Trichloroethane",8/14/2006,UG/L,,0.002,33.91083333,-118.1383611,MUNICIPAL,USGS, Orange County
CLABU-03,13,"1,1,1-Trichloroethane",9/13/2006,UG/L,,0.002,34.01930556,-118.0601667,MUNICIPAL,USGS, Los Angeles County
CLABU-04,0.003,"1,1,1-Trichloroethane",11/13/2006,UG/L,<,0.003,33.77897222,-117.9919722,MUNICIPAL,USGS, Los Angeles County
CLABU-05,0.003,"1,1,1-Trichloroethane",11/15/2006,UG/L,<,0.003,33.87177778,-118.1041944,MUNICIPAL,USGS, Orange County
CLABU-06,5,"1,1,1-Trichloroethane",11/16/2006,UG/L,,0.002,34.12291667,-118.2173611,MUNICIPAL,USGS, Los Angeles County
CLABU-07,0.002,"1,1,1-Trichloroethane",11/16/2006,MG/L,<,0.002,33.90788889,-118.1212778,MUNICIPAL,USGS, Los Angeles County
CLABU-08,0.003,"1,1,1-Trichloroethane",11/16/2006,UG/L,<,0.003,33.77897222,-117.99775,MUNICIPAL,USGS, Los Angeles County
CLABWB-01,0.003,"1,1,1-Trichloroethane",8/29/2006,UG/L,<,0.003,33.84508333,-118.3441111,MUNICIPAL,USGS, Orange County
CLABWB-02,0.003,"1,1,1-Trichloroethane",8/30/2006,UG/L,<,0.003,33.88713889,-118.37025,MUNICIPAL,USGS, Los Angeles County
CLABWB-03,0.003,"1,1,1-Trichloroethane",8/30/2006,UG/L,<,0.003,33.88708333,-118.3771389,MUNICIPAL,USGS, Los Angeles County
CLABWB-04,196,"1,1,1-Trichloroethane",9/12/2006,UG/L,,0.002,33.98202778,-118.3868611,MUNICIPAL,USGS, Los Angeles County
CLABWB-05,0.003,"1,1,1-Trichloroethane",9/12/2006,UG/L,<,0.003,33.926,-118.3364722,MUNICIPAL,USGS, Los Angeles County
CLABWB-06,0.003,"1,1,1-Trichloroethane",11/13/2006,UG/L,<,0.003,33.79141667,-118.2368056,MUNICIPAL,USGS, Los Angeles County
CLABWB-07,0.003,"1,1,1-Trichloroethane",11/14/2006,UG/L,<,0.003,33.77680556,-118.2899722,MUNICIPAL,USGS, Los Angeles County
CLABWB-08,0.003,"1,1,1-Trichloroethane",11/14/2006,UG/L,<,0.003,33.82130556,-118.2443333,MUNICIPAL,USGS, Los Angeles County
CLABWB-09,0.003,"1,1,1-Trichloroethane",11/14/2006,UG/L,<,0.003,33.87172222,-118.3357778,MUNICIPAL,USGS, Los Angeles County
CLABWB-10,0.003,"1,1,1-Trichloroethane",11/16/2006,UG/L,<,0.003,33.78572222,-118.3247778,MUNICIPAL,USGS, Los Angeles County
COA-01,2,"1,1,1-Trichloroethane",2/27/2007,UG/L,<,0.002,33.92569444,-116.78875,MUNICIPAL,USGS, Los Angeles County
COA-02,197,"1,1,1-Trichloroethane",2/28/2007,UG/L,,0.002,33.45905556,-116.0593889,MUNICIPAL,USGS, Riverside County
COA-03,2,"1,1,1-Trichloroethane",2/28/2007,UG/L,<,0.002,33.79219444,-116.2953611,MUNICIPAL,USGS, Riverside County
COA-04,2,"1,1,1-Trichloroethane",3/1/2007,UG/L,<,0.002,33.749,-116.2819167,MUNICIPAL,USGS, Riverside County
COA-05,0.002,"1,1,1-Trichloroethane",3/5/2007,MG/L,<,0.002,33.76322222,-116.3438889,MUNICIPAL,USGS, Riverside County
COA-06,0.002,"1,1,1-Trichloroethane",3/5/2007,MG/L,<,0.002,33.74702778,-116.2733889,MUNICIPAL,USGS, Riverside County
COA-07,3,"1,1,1-Trichloroethane",3/6/2007,UG/L,,0.002,33.62611111,-116.2706389,MUNICIPAL,USGS, Riverside County
COA-08,2,"1,1,1-Trichloroethane",3/6/2007,UG/L,<,0.002,33.73197222,-116.1983333,MUNICIPAL,USGS, Riverside County
COA-09,2,"1,1,1-Trichloroethane",3/7/2007,UG/L,<,0.002,33.8085,-116.5141667,MUNICIPAL,USGS, Riverside County
COA-10,0.005,"1,1,1-Trichloroethane",3/8/2007,MG/L,,0.002,33.573,-116.1851944,MUNICIPAL,USGS, Riverside County
COA-11,4,"1,1,1-Trichloroethane",3/8/2007,UG/L,,0.002,33.51763889,-116.1316389,MUNICIPAL,USGS, Riverside County
COA-12,0.002,"1,1,1-Trichloroethane",3/8/2007,MG/L,=,0.002,33.55091667,-116.04075,MUNICIPAL,USGS, Riverside County
COA-13,0.002,"1,1,1-Trichloroethane",3/12/2007,MG/L,<,0.002,33.92311111,-116.8135,MUNICIPAL,USGS, Riverside County
COA-14,0.002,"1,1,1-Trichloroethane",3/12/2007,MG/L,<,0.002,33.76413889,-116.4071667,MUNICIPAL,USGS, Riverside County
COA-15,2,"1,1,1-Trichloroethane",3/14/2007,UG/L,<,0.002,33.92452778,-116.5406389,MUNICIPAL,USGS, Riverside County
COA-16,22,"1,1,1-Trichloroethane",3/15/2007,UG/L,,0.002,33.78638889,-116.1794722,MUNICIPAL,USGS, Riverside County
COA-17,1,"1,1,1-Trichloroethane",3/15/2007,UG/L,=,0.002,34.01730556,-116.6281944,MUNICIPAL,USGS, Riverside County
COA-18,0.001,"1,1,1-Trichloroethane",3/19/2007,MG/L,=,0.002,33.63952778,-116.0865,MUNICIPAL,USGS, Riverside County
COA-19,43,"1,1,1-Trichloroethane",3/29/2007,UG/L,,0.002,33.89975,-116.3646111,MUNICIPAL,USGS, Riverside County
COAU-01,2,"1,1,1-Trichloroethane",2/26/2007,UG/L,<,0.002,33.98947222,-116.6579722,MUNICIPAL,USGS, Riverside County
COAU-02,0.002,"1,1,1-Trichloroethane",2/27/2007,MG/L,<,0.002,33.84716667,-116.4536389,MUNICIPAL,USGS, Riverside County
COAU-03,0.002,"1,1,1-Trichloroethane",3/1/2007,MG/L,<,0.002,33.81047222,-116.4235556,MUNICIPAL,USGS, Riverside County
COAU-04,14,"1,1,1-Trichloroethane",3/6/2007,UG/L,,0.002,33.7455,-116.2119167,MUNICIPAL,USGS, Riverside County
COAU-05,0.002,"1,1,1-Trichloroethane",3/7/2007,MG/L,<,0.002,33.92088889,-116.6635833,MUNICIPAL,USGS, Riverside County
COAU-06,2,"1,1,1-Trichloroethane",3/13/2007,UG/L,<,0.002,33.92069444,-116.8755833,MUNICIPAL,USGS, Riverside County
COAU-07,0.002,"1,1,1-Trichloroethane",3/13/2007,MG/L,<,0.002,33.92222222,-116.6993889,MUNICIPAL,USGS, Riverside County
COAU-08,2,"1,1,1-Trichloroethane",3/14/2007,UG/L,<,0.002,33.78591667,-116.5361944,MUNICIPAL,USGS, Riverside County
COAU-09,11,"1,1,1-Trichloroethane",3/19/2007,UG/L,,0.002,33.57097222,-116.0896111,MUNICIPAL,USGS, Riverside County
COAU-10,2,"1,1,1-Trichloroethane",3/20/2007,UG/L,<,0.002,33.95083333,-116.5183611,MUNICIPAL,USGS, Riverside County
COAU-11,2,"1,1,1-Trichloroethane",3/20/2007,UG/L,<,0.002,33.88377778,-116.5013056,MUNICIPAL,USGS, Riverside County
COAU-12,2,"1,1,1-Trichloroethane",3/22/2007,UG/L,<,0.002,34.02400278,-116.8901306,MUNICIPAL,USGS, Riverside County
COAU-13,2,"1,1,1-Trichloroethane",3/26/2007,UG/L,<,0.002,33.79466667,-116.3575,MUNICIPAL,USGS, Riverside County
COAU-14,2,"1,1,1-Trichloroethane",3/27/2007,UG/L,<,0.002,33.6995,-116.2905556,MUNICIPAL,USGS, Riverside County
COAU-15,5,"1,1,1-Trichloroethane",3/28/2007,UG/L,,0.002,33.70730556,-116.3776667,MUNICIPAL,USGS, Riverside County
COAU-16,0.002,"1,1,1-Trichloroethane",3/28/2007,MG/L,<,0.002,33.68127778,-116.2275833,MUNICIPAL,USGS, Riverside County
COLOR-01,4,"1,1,1-Trichloroethane",10/1/2007,UG/L,,0.002,32.90040342,-114.4986157,MUNICIPAL,USGS, Riverside County
COLOR-02,3,"1,1,1-Trichloroethane",10/1/2007,UG/L,,0.002,32.86927778,-114.4814722,MUNICIPAL,USGS,Imperial County
COLOR-03,27,"1,1,1-Trichloroethane",10/2/2007,UG/L,,0.002,32.73802778,-114.6388333,MUNICIPAL,USGS, Imperial County
COLOR-04,0.002,"1,1,1-Trichloroethane",10/3/2007,MG/L,<,0.002,33.4035856,-114.727209,MUNICIPAL,USGS, Imperial County
COLOR-05,0.002,"1,1,1-Trichloroethane",10/22/2007,MG/L,<,0.002,33.61816667,-114.5794722,MUNICIPAL,USGS, Imperial County
COLOR-06,9,"1,1,1-Trichloroethane",10/24/2007,UG/L,,0.002,33.61280215,-114.6032902,MUNICIPAL,USGS, Riverside County
COLOR-07,13,"1,1,1-Trichloroethane",10/25/2007,UG/L,,0.002,33.51633247,-114.5643991,MUNICIPAL,USGS, Riverside County
COLOR-08,167,"1,1,1-Trichloroethane",11/1/2007,UG/L,,0.002,33.61244444,-114.7051389,MUNICIPAL,USGS, Riverside County
COLOR-09,16,"1,1,1-Trichloroethane",11/5/2007,UG/L,,0.002,33.58797222,-114.6906389,MUNICIPAL,USGS, Riverside County
COLOR-10,15,"1,1,1-Trichloroethane",11/6/2007,UG/L,,0.002,33.52488771,-114.6619853,MUNICIPAL,USGS, Riverside County
COLOR-11,0.002,"1,1,1-Trichloroethane",11/7/2007,MG/L,<,0.002,33.30158861,-114.7347092,MUNICIPAL,USGS, Riverside County
COLOR-12,4,"1,1,1-Trichloroethane",11/26/2007,UG/L,,0.002,34.77016667,-114.5955556,MUNICIPAL,USGS,Riverside County
COLOR-13,3,"1,1,1-Trichloroethane",11/27/2007,UG/L,,0.002,34.86927857,-114.6433073,MUNICIPAL,USGS, Imperial County
COLOR-14,0.003,"1,1,1-Trichloroethane",11/28/2007,MG/L,,0.002,32.74774122,-114.7428452,MUNICIPAL,USGS, San Bernardino County
COLOR-15,11,"1,1,1-Trichloroethane",11/29/2007,UG/L,,0.002,32.81281117,-114.5483255,MUNICIPAL,USGS, San Bernardino County
COLOR-16,0.002,"1,1,1-Trichloroethane",12/10/2007,MG/L,<,0.002,33.66980556,-114.5345278,MUNICIPAL,USGS, Imperial County
COLOR-17,2,"1,1,1-Trichloroethane",12/11/2007,UG/L,=,0.002,34.724,-114.5194167,MUNICIPAL,USGS, Imperial County
COLOR-18,0.004,"1,1,1-Trichloroethane",12/12/2007,MG/L,,0.002,33.61702778,-114.6878889,MUNICIPAL,USGS, Riverside County
COLOR-19,0.002,"1,1,1-Trichloroethane",12/17/2007,MG/L,<,0.002,32.75661259,-114.5774679,MUNICIPAL,USGS, San Bernardino County
COLOR-20,0.002,"1,1,1-Trichloroethane",12/18/2007,MG/L,=,0.002,34.76422222,-114.6192778,MUNICIPAL,USGS, Riverside County
COLORU-01,19,"1,1,1-Trichloroethane",10/4/2007,UG/L,,0.002,33.66083333,-114.5250556,MUNICIPAL,USGS, Imperial County
COLORU-02,10,"1,1,1-Trichloroethane",10/23/2007,UG/L,,0.002,33.60946895,-114.5682891,MUNICIPAL,USGS, San Bernardino County
COLORU-03,8,"1,1,1-Trichloroethane",10/23/2007,UG/L,,0.002,33.60641343,-114.6035679,MUNICIPAL,USGS, Riverside County
COLORU-04,0.026,"1,1,1-Trichloroethane",10/29/2007,MG/L,,0.002,34.84463889,-114.6038056,MUNICIPAL,USGS, Riverside County
COLORU-05,0.004,"1,1,1-Trichloroethane",10/30/2007,MG/L,,0.002,34.85038889,-114.6101389,MUNICIPAL,USGS, Riverside County
COLORU-06,0.002,"1,1,1-Trichloroethane",10/31/2007,MG/L,<,0.002,33.66463889,-114.6548056,MUNICIPAL,USGS, San Bernardino County
COLORU-07,0.002,"1,1,1-Trichloroethane",11/6/2007,MG/L,<,0.002,33.37016667,-114.7319167,MUNICIPAL,USGS, San Bernardino County
COLORU-08,15,"1,1,1-Trichloroethane",12/20/2007,UG/L,,0.002,33.57472222,-114.5845833,MUNICIPAL,USGS, Riverside County
COS-01,2,"1,1,1-Trichloroethane",12/13/2004,UG/L,=,0.002,38.40466667,-121.2504444,MUNICIPAL,USGS, Imperial County
COS-02,0.003,"1,1,1-Trichloroethane",12/14/2004,UG/L,<,0.003,38.287,-121.29775,MUNICIPAL,USGS, Riverside County
COS-03,0.003,"1,1,1-Trichloroethane",12/14/2004,UG/L,<,0.003,38.26166667,-121.3180556,MUNICIPAL,USGS, Sacramento County
COS-04,0.003,"1,1,1-Trichloroethane",12/14/2004,UG/L,<,0.003,38.24186111,-121.2913889,MUNICIPAL,USGS, Sacramento County
COS-05,0.003,"1,1,1-Trichloroethane",12/15/2004,UG/L,<,0.003,38.17497222,-121.1854722,MUNICIPAL,USGS, Sacramento County
COS-06,0.003,"1,1,1-Trichloroethane",12/15/2004,UG/L,<,0.003,38.19102778,-121.3216111,MUNICIPAL,USGS, Sacramento County
